Museum ID,Museum Name,Museum Type,Street Address,City,State,Zip Code,Phone Number
8403700410,AVERASBORO TOWN RESTORATION ASSOCIATION,HISTORIC PRESERVATION,10116 NC 210,FOUR OAKS,NC,27524,
8403700816,AVERY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,1829 SCHULTZ CIR,NEWLAND,NC,28657,8287337111
8403700154,BADIN HISTORIC MUSEUM,GENERAL MUSEUM,PO BOX 516,BADIN,NC,28009,7044226900
8403700225,BALAZS ARTIST DISCOVERY MUSEUM OF NORTH CAROLINA,HISTORIC PRESERVATION,2511 BUCK QUARTER FARM RD,HILLSBOROUGH,NC,27278,9192450707
8403700921,BALSAM MOUNTAIN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",81 PRESERVE ROAD,SYLVA,NC,28779,8286311062
8409502824,BARTON ART GALLERIES,ART MUSEUM,704 COLLEGE ST NE # A,WILSON,NC,27893,2523996477
8403700353,BATH HIGH SCHOOL PRESERVATION,HISTORIC PRESERVATION,PO BOX 149,BATH,NC,27808,2529454516
8403800037,3D STREET GALLERY,ART MUSEUM,310 KITTSON AVE,GRAND FORKS,ND,58201,2156250993
8403800175,ALMONT HISTORICAL SOCIETY,HISTORIC PRESERVATION,5475 COUNTY ROAD 137,ALMONT,ND,58520,7018437515
8403800064,BAGG BONANZA FARM HISTORIC PRESERVATION,HISTORIC PRESERVATION,PO BOX 702,MOORETON,ND,58061,7012748989
8403800086,BARNES COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,315 CENTRAL AVE N,VALLEY CITY,ND,58072,7018450966
8403800181,BECHYNE HERITAGE HALL,HISTORIC PRESERVATION,11850 63RD STREET NE,LANKIN,ND,58250,7015936138
8403800101,BILLINGS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 364,MEDORA,ND,58645,7016234829
8403800182,BISMARCK AIR MUSEUM,GENERAL MUSEUM,PO BOX 7124,BISMARCK,ND,58507,7012234754
8403800054,BISMARCK HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1097,BISMARCK,ND,58502,7012552586
8403800183,BISMARCK-MANDAN HISTORICAL AND GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,2019 N 2ND STREET,BISMARCK,ND,58501,
8403800184,BOTTINEAU COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,1093 HIGHWAY 5 NE,BOTTINEAU,ND,58318,7012283800
8403800185,BOWDON MUSEUM AND LIBRARY,HISTORIC PRESERVATION,232 40TH AVENUE NE,BOWDON,ND,58418,7019623736
8403800179,BOWESMONT HERITAGE PRESERVATION,HISTORIC PRESERVATION,15563 88TH ST NE,DRAYTON,ND,58225,
8403800119,BOWMAN COUNTY HISTORICAL & GENEOLOGICAL SOCIETY,HISTORY MUSEUM,PO BOX 78,BOWMAN,ND,58623,7015233600
8403800186,BRENORSOME HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 232,TOKIO,ND,58379,
8403800031,BUCKSTOP JUNCTION,GENERAL MUSEUM,E BISMARCK EXPY,BISMARCK,ND,58501,7012508575
8403800187,BUFFALO HISTORIC PRESERVATION COMMISSION,HISTORIC PRESERVATION,105 2ND AVENUE SOUTH,BUFFALO,ND,58011,7016335387
8403800188,BUFFALO HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 181,BUFFALO,ND,58011,7016336315
8403800079,BUFFALO TRAILS MUSEUM,HISTORY MUSEUM,PO BOX 22,EPPING,ND,58843,7018594361
8403800189,BURKE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,9129 POWERS LAKE ROAD,POWERS LAKE,ND,58773,
8403800051,BUXTON IN BLOOM,HISTORIC PRESERVATION,PO BOX 147 429 BROADWAY,BUXTON,ND,58218,7018472241
8403800190,CANDO PIONEER FOUNDATION AND MUSEUM,HISTORIC PRESERVATION,PO BOX 142,CANDO,ND,58324,7019683943
8403800078,CASS COUNTY NORTH DAKOTA HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 719,WEST FARGO,ND,58078,7012822822
8403800033,CASSELTON HERITAGE CENTER,HISTORIC PRESERVATION,PO BOX 802,CASSELTON,ND,58012,7013474797
8403800191,CAVALIER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,10123 95TH STREET NE,LANGDON,ND,58249,7012563342
8403800192,CENTRAL NORTH DAKOTA GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,119 EAST 10TH STREET,HARVEY,ND,58341,7013242156
8403800168,CHAHINKAPA ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",PO BOX 1325,WAHPETON,ND,58074,7016428709
8403800193,CHATEAU DE MORES STATE HISTORIC SITE,HISTORIC PRESERVATION,PO BOX 106,MEDORA,ND,58645,7016234355
8403800131,CHILDREN'S MUSEUM AT YUNKER FARM,CHILDREN'S MUSEUM,1201 28TH AVE N,FARGO,ND,58102,7012326102
8403800129,CHILDREN'S MUSEUM OF GREATER GRAND FORKS,CHILDREN'S MUSEUM,623 23RD AVE S,GRAND FORKS,ND,58201,
8403800271,COGHLAN CASTLE,HISTORIC PRESERVATION,PO BOX 549,ROLLA,ND,58367,
8409502986,COLONEL EUGENE E. MYERS ART GALLERY,ART MUSEUM,3350 CAMPUS ROAD,GRAND FORKS,ND,58502,7013282525
8403800194,COTEAU HILLS HISTORICAL CENTER,HISTORIC PRESERVATION,1410 1ST ST N,ELLENDALE,ND,58436,
8403800171,COUNTY OF LOGAN,HISTORIC PRESERVATION,208 5TH ST E,NAPOLEON,ND,58561,7017542640
8403800029,CYRIL MOORE SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,500 UNIVERSITY AVENUE WEST,MINOT,ND,58707,8007770750
8403800045,DAKOTA BUTTES HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1273,HETTINGER,ND,58639,7015674429
8403800195,DAKOTA CENTRAL AND WESTERN MODEL RAILROAD MUSEUM,GENERAL MUSEUM,8800 WELLE LOOP,BISMARCK,ND,58501,
8403800066,DAKOTA DINOSAUR MUSEUM,NATURAL HISTORY MUSEUM,200 E MUSEUM DR,DICKINSON,ND,58601,7012253466
8403800138,DAKOTA SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PO BOX 5023,GRAND FORKS,ND,58206,7017958500
8403800063,DAKOTA TERRITORY AIR MUSEUM,HISTORY MUSEUM,PO BOX 195,MINOT,ND,58702,7018528500
8403800049,DAKOTA ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",PO BOX 711,BISMARCK,ND,58502,7012237543
8403800196,DALE AND MARTHA HAWK MUSEUM,GENERAL MUSEUM,4839 78TH STREET NE,WOLFORD,ND,58385,7015832381
8403800197,DEVILS LAKE HISTORIC PRESERVATION COMMISSION,HISTORIC PRESERVATION,1203 4TH AVENUE NE,DEVILS LAKE,ND,58301,7016623334
8403800167,DICKEY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,9225 104TH AVENUE SE,OAKES,ND,58474,7017834361
8409503065,DICKINSON STATE UNIVERSITY ART GALLERY,ART MUSEUM,291 CAMPUS DRIVE,DICKINSON,ND,58601,7014832507
8403800030,DINOSAURS AND MORE,GENERAL MUSEUM,705 MAIN AVE E,WEST FARGO,ND,58078,7012269622
8403800053,DISCOVER MUSEUM,GENERAL MUSEUM,843 HOMESTEAD CT,WEST FARGO,ND,58078,
8403800080,DIVIDE COUNTY MUSEUM & HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 498,CROSBY,ND,58730,7019656705
8403800198,DOUGLAS CENTENNIAL MUSEUM,GENERAL MUSEUM,PRAIRIE STREET SOUTH,DOUGLAS,ND,58735,
8403800199,EDDY COUNTY MUSEUM & HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 135,NEW ROCKFORD,ND,58356,7019472205
8403800127,EDMORE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 8,EDMORE,ND,58330,
8403100349,100TH MERIDIAN MUSEUM,GENERAL MUSEUM,206 E 8TH ST,COZAD,NE,69130,3087841100
8409501095,A. JEWELL SCHOCK NATURAL HISTORY MUSEUM,NATURAL HISTORY MUSEUM,1111 MAIN ST,WAYNE,NE,68787,8002289972
8403100324,ADAMS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 102,HASTINGS,NE,68902,4024635838
8403100376,AGATE FOSSIL BEDS NATIONAL MONUMENT,HISTORIC PRESERVATION,301 RIVER RD,HARRISON,NE,69346,3086682211
8403100089,ALDRICH HOUSE,HISTORIC PRESERVATION,204 E F ST,ELMWOOD,NE,68349,4029943855
8409400807,ALIA ARRAM CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,3086982228
8409501920,ALICE ABEL ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",5000 SAINT PAUL AVENUE,LINCOLN,NE,68504,8005413818
8403100293,AMPHIBIOUS SHIPS MUSEUM,GENERAL MUSEUM,3664 HUNTINGTON AVE,OMAHA,NE,68112,4024510485
8403100087,ANNA PALMER MUSEUM,GENERAL MUSEUM,211 E 7TH STREET,YORK,NE,38467,4023621844
8403100090,ANTELOPE COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,509 L ST,NELIGH,NE,68756,4028874999
8403100191,ARTIST COOP GALLERY,ART MUSEUM,405 S 11TH ST,OMAHA,NE,68102,4023429617
8409501199,ASHFALL FOSSIL BEDS STATE HISTORICAL PARK,HISTORY MUSEUM,86930 517 AVENUE,ROYAL,NE,68773,4028932000
8403100134,ASSOCIATION FOR PRESERVATION TECHNOLOGY-CENTRAL PLAINS,HISTORIC PRESERVATION,440 N 8TH STREET SUITE 100,LINCOLN,NE,68508,
8403100227,BANNER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 74,HARRISBURG,NE,69345,3084367228
8403100088,BARBOUR COOK GEOLOGY MUSEUM,GENERAL MUSEUM,1000 MAIN ST,CHADRON,NE,69337,3084326377
8403100277,BAYARDS CHIMNEY ROCK MUSEUM,GENERAL MUSEUM,BOX 345,BAYARD,NE,69334,
8403100142,BEATRICE AREA RAILROAD ENTHUIASTS,HISTORIC PRESERVATION,PO BOX 301,BEATRICE,NE,68310,4026453941
8403100225,BEMIS CENTER FOR CONTEMPORARY ARTS,ART MUSEUM,724 S 12TH ST,OMAHA,NE,68102,4023417130
8403100092,BENNE MEMORIAL MUSEUM,GENERAL MUSEUM,800 W 13TH ST,CRETE,NE,68333,8009138478
8403100241,BENSON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 4153,OMAHA,NE,68104,4025589551
8403100091,BESS STREETER ALDRICH HOUSE & MUSEUM,GENERAL MUSEUM,204 EAST F STREET,ELMWOOD,NE,68349,
8403100094,BLAIR CITY PARKS AND ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",218 SOUTH 16TH STREET,BLAIR,NE,68008,4024264191
8403100109,BLAIR HISTORIC PRESERVATION ALLIANCE,HISTORIC PRESERVATION,1834 GRANT STREET,BLAIR,NE,68008,
8403100111,BONE CREEK ART MUSEUM,ART MUSEUM,575 E ST,DAVID CITY,NE,68632,4023674488
8403100360,BONHAM THEATRE PROJECT,HISTORIC PRESERVATION,PO BOX 22,DAYKIN,NE,68338,
8403100218,BOONE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 414,ALBION,NE,68620,4023956959
8403100095,BOYS TOWN HALL OF HISTORY AND FATHER FLANAGAN HOUSE,HISTORIC PRESERVATION,14057 FLANAGAN BOULEVARD,BOYS TOWN,NE,68010,4024981186
8403100245,BRADY MUSEUM,GENERAL MUSEUM,PO BOX 11,BRADY,NE,69123,3085843259
8403100207,BROWN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 124,AINSWORTH,NE,69210,4022734235
8403100318,BROWNVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1,BROWNVILLE,NE,68321,4028256001
8403100339,BUFFALO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 523,KEARNEY,NE,68848,3082343041
8403100240,BURT COUNTY MUSEUM,HISTORY MUSEUM,319 N 13TH ST,TEKAMAH,NE,68061,4023741505
8403100172,BUTLER COUNTY VETERANS MUSEUM,HISTORY MUSEUM,761 D STREET APT 1,DAVID CITY,NE,68632,
8403100239,CAMBRIDGE MUSEUM FOUNDATION,GENERAL MUSEUM,316 NELSON STREET,CAMBRDIGE,NE,69022,3086974385
8403100231,CAMP CREEK ANTIQUE MACHINERY AND THRESHING ASSOCIATION,HISTORY MUSEUM,PO BOX 422,WAVERLY,NE,68462,
8403100169,CARNEGIE CENTER,HISTORIC PRESERVATION,100 N 16TH ST,BEATRICE,NE,68310,
8403100156,CASS COUNTY HISTORICAL SOCIETY FOUNDATION,HISTORIC PRESERVATION,646 MAIN ST,PLATTSMOUTH,NE,68048,4022964770
8403100323,CEDAR COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 181,HARTINGTON,NE,68739,4022546597
8403100080,CENTENNIAL HALL,HISTORIC PRESERVATION,810 E 9TH ST,VALENTINE,NE,69201,4023762418
8403100217,CHAPPELL MUSEUM ASSOCIATION,HISTORY MUSEUM,PO BOX 324,CHAPPELL,NE,69129,3088743441
8403100230,CHASE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,321314 740RD,IMPERIAL,NE,69033,6202738500
8403100082,CHERRY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MAIN ST,VALENTINE,NE,69201,4023762015
8403100085,CHEYENNE COUNTY HISTORICAL,HISTORIC PRESERVATION,544 JACKSON ST,SIDNEY,NE,69162,3082542150
8403100354,CHILDREN'S MUSEUM OF CENTRAL NEBRASKA,CHILDREN'S MUSEUM,PO BOX 1502,HASTINGS,NE,68902,4024633300
8403100353,CLARKSON COMMUNITY OPERA HOUSE,HISTORIC PRESERVATION,PO BOX 51,CLARKSON,NE,68629,
8403100331,CLARKSON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 121,CLARKSON,NE,68629,4028923863
8403100170,CLASSIC CAR COLLECTION,ART MUSEUM,PO BOX 607,KEARNEY,NE,68848,3082341964
8403100224,CLAY COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,PO BOX 191,CLAY CENTER,NE,68933,4027623563
8409501203,CLAYTON MUSEUM OF ANCIENT HISTORY,HISTORY MUSEUM,1125 E 8TH ST,YORK,NE,68467,
8403100097,COALITION OF HISTORICAL TREKKERS,HISTORIC PRESERVATION,1502 VALLI HI ROAD,NORFOLK,NE,68701,
8403300359,3S CONTEMPORARY ARTS SPACE,ART MUSEUM,319 VAUGHAN ST,PORTSMOUTH,NH,3801,6037663330
8403300108,ABBOT-DOWNING HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 627,GRANTHAM,NH,3753,
8403300232,ACWORTH HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 17,SOUTH ACWORTH,NH,3607,6038356825
8403300408,AIDRON DUCKWORTH ART MUSEUM,ART MUSEUM,PO BOX 61,MERIDEN,NH,3770,6034693444
8403300405,ALBANY HISTORICAL SOCIETY,HISTORIC PRESERVATION,1972A ROUTE 16,ALBANY,NH,3818,
8403300156,ALEXANDRIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,317 SHEM VALLEY RD,ALEXANDRIA,NH,3222,
8403300270,ALLENSTOWN N H HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 94,ALLENSTOWN,NH,3275,
8403300210,ALSTEAD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 16,ALSTEAD,NH,3602,6038356751
8403300258,ALTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 536,ALTON,NH,3809,6038755456
8409400045,AMERICA'S CREDIT UNION MUSEUM,GENERAL MUSEUM,P.O. BOX 603,MANCHESTER,NH,3105,
8403300218,AMERICAN CLASSIC ARCADE MUSEUM,HISTORY MUSEUM,PO BOX 5533,WEIRS BEACH,NH,3247,
8403300320,AMERICAN INDEPENDENCE CENTER,HISTORY MUSEUM,1 GOVERNORS LN,EXETER,NH,3833,6037722622
8403300079,AMERICAN POLICE MOTORCYCLE MUSEUM,HISTORIC PRESERVATION,194 DANIEL WEBSTER HWY,MEREDITH,NH,3253,6032796387
8409502686,AMHERST GALLERY,ART MUSEUM,148 CONCORD STREET,MANCHESTER,NH,3104,6036230313
8403300410,AMOSKEAG FISHWAYS LEARNING & VISITORS CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",PO BOX 330,MANCHESTER,NH,3105,6036343314
8403300133,ANDOVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 167,ANDOVER,NH,3216,6037355628
8403300311,ANTRIM HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 172,ANTRIM,NH,3440,6035886175
8409502750,ART GALLERY,ART MUSEUM,420 SOUTH MAIN ST,NASHUA,NH,3060,6038978275
8403300115,ASHLAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 175,ASHLAND,NH,3217,6039687716
8403300078,ASHLAND RAILROAD STATION MUSEUM,HISTORY MUSEUM,69 DEPOT ST,ASHLAND,NH,3217,6039683902
8403300231,ASSN OF HISTORICAL SOCIETIES OF NEW HAMPSHIRE,HISTORIC PRESERVATION,PMB 101,CONCORD,NH,3301,
8403300282,ASSOCIATION FOR ROLLINSFORD CULTURE & HISTORY,HISTORIC PRESERVATION,PO BOX 16,ROLLINSFORD,NH,3869,6037424747
8403300244,ATKINSON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 863,ATKINSON,NH,3811,6033629317
8403300145,AUBURN HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,102 HOOKSETT ROAD,AUBURN,NH,3032,6034832686
8403300083,BARRETT HOUSE,HISTORIC PRESERVATION,79 MAIN ST,NEW IPSWICH,NH,3071,6038782517
8403300373,BARRINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,648 FRANKLIN PIERCE HIGHWAY,BARRINGTON,NH,3825,
8403300289,BARTLETT HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 514,BARTLETT,NH,3812,6033834110
8403300411,BEAVER BROOK ASSOCIATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",117 RIDGE ROAD,HOLLIS,NH,3049,6034657787
8403300260,BEDFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,24 N AMHERST RD,BEDFORD,NH,3110,6034716336
8409501965,BEDROCK GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",45 HIGH ROAD,LEE,NH,3861,
8403300202,BELMONT HISTORICAL SOCIETY,HISTORIC PRESERVATION,229 DUTILE ROAD,BELMONT,NH,3220,7048254848
8403300308,BENNINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 50,BENNINGTON,NH,3442,6035882143
8403300157,BERLIN & COOS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 52,BERLIN,NH,3570,6037524590
8403300205,BETHLEHEM HERITAGE SOCIETY,HISTORIC PRESERVATION,PO BOX 148,BETHLEHEM,NH,3574,6038693330
8403300264,BOSCAWEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,116 NORTH MAIN ST,BOSCAWEN,NH,3303,6037962001
8403300120,BRADFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 551,BRADFORD,NH,3221,
8403300081,BRENTWOOD MUSEUM,GENERAL MUSEUM,140 CRAWLEY FALLS RD,BRENTWOOD,NH,3833,6036428944
8403300403,BRIDGES HOUSE,HISTORIC PRESERVATION,PO BOX 3967,CONCORD,NH,3302,6033879606
8403300149,BRIDGEWATER HISTORICAL SOCIETY,HISTORIC PRESERVATION,2679 RIVER RD,PLYMOUTH,NH,3264,
8403300136,BROOKLINE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 595,BROOKLINE,NH,3033,6175665747
8403300082,BROWN HOUSE MUSEUM,GENERAL MUSEUM,961 MAIN ST,BERLIN,NH,3570,6037527202
8403300346,CAMPAIGN FOR THE MARY ROSE,HISTORIC PRESERVATION,POB 308,GEORGES MILLS,NH,3751,
8403300158,CAMPTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 160,CAMPTON,NH,3223,6035365140
8403300356,CANAAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 402,CANAAN,NH,3741,
8403300283,CANTERBURY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 81,CANTERBURY,NH,3224,
8403300327,CANTERBURY SHAKER VILLAGE,GENERAL MUSEUM,288 SHAKER RD,CANTERBURY,NH,3224,6037839511
8403300192,CENTENNIAL HALL,HISTORIC PRESERVATION,PO BOX 200,NORTH HAMPTON,NH,3862,
8403300076,CENTER HARBOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,94 DANE RD,CENTER HARBOR,NH,3226,6032791236
8403300290,CENTER MEETING HOUSE OF NEWBURY NEW HAMPSHIRE,HISTORIC PRESERVATION,PO BOX 50,NEWBURY,NH,3255,
8409502950,CHAPEL ART CENTER,ART MUSEUM,100 SAINT ANSELM DRIVE,MANCHESTER,NH,3102,6036417470
8409400004,1719 WILLIAM TRENT HOUSE MUSEUM,GENERAL MUSEUM,15 MARKET ST.,TRENTON,NJ,8611,
8403400168,1759 VOUGHT HOUSE,HISTORY MUSEUM,PO BOX 369,ANNANDALE,NJ,8801,
8403400747,17TH VIRGINIA VOLUNTEER INFANTY COMPANIES A-K LIVING HISTORY,HISTORIC PRESERVATION,49 ROOSEVELT AVENUE,MT EPHRAIM,NJ,8059,
8409400014,78TH DIVISION HISTORICAL HOLDING,GENERAL MUSEUM,91 SOUTH TRUMAN DRIVE,EDISON,NJ,8817,7328672039
8409400015,800 GALLERY & ROTARY ICE HOUSE GALLERY,GENERAL MUSEUM,"DEPT. ART & DESIGN, MONMOUTH UNIVERSITY",WEST LONG BRANCH,NJ,7764,
8403400511,ABRAHAM STAATS HOUSE,HISTORY MUSEUM,PO BOX 115,SOUTH BOUND BROOK,NJ,8880,7324695836
8403400256,ABRAM DEMAREE HOMESTEAD,HISTORIC PRESERVATION,252 SCHRAALENBURGH RD,HAWORTH,NJ,7641,
8403400337,ABSECON HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 1422,ABSECON,NJ,8201,6095699000
8409500002,ADVENTURE AQUARIUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",1 RIVERSIDE DRIVE,CAMDEN,NJ,8103,8563653300
8403400396,AEROSPACE RESOURCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,1 LEDDON STREET,MILLVILLE,NJ,8332,
8403400110,AFRICAN AMERICAN HERITAGE,GENERAL MUSEUM,661 JACKSON RD,HAMMONTON,NJ,8037,6097045495
8403400104,AFRICAN AMERICAN HERITAGE MUSEUM OF SOUTHERN NEW JERSEY,HISTORY MUSEUM,702 N MICHIGAN AVE,ATLANTIC CITY,NJ,8401,6093506662
8403400130,AFRICAN AMERICAN METHODIST HERITAGE CENTER,HISTORY MUSEUM,PO BOX 127,MADISON,NJ,7940,9734083862
8403400111,AIR VICTORY MUSEUM,GENERAL MUSEUM,68 STACY HAINES RD,LUMBERTON,NJ,8048,6092674488
8403400341,ALEXANDRIA TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 234,FRENCHTOWN,NJ,8825,9089964565
8409500244,ALICE AND LEONARD DREYFUSS PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,49 WASHINGTON STREET,NEWARK,NJ,7102,
8403400314,ALJIRA: A CENTER FOR CONTENMPORARY ART,ART MUSEUM,591 BROAD ST,NEWARK,NJ,7102,9736221600
8403400189,ALLAIRE VILLAGE,HISTORY MUSEUM,4263 ATLANTIC AVENUE,FARMINGDALE,NJ,7727,7329382253
8403400616,ALLAMUCHY HISTORICAL SOCIETY,HISTORIC PRESERVATION,44 GREEN HERON DRIVE,HACKETTSTOWN,NJ,7840,
8403400351,ALLENDALE HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 294,ALLENDALE,NJ,7401,2013270605
8403400105,AMERICAN INDIAN HERITAGE MUSEUM,GENERAL MUSEUM,730 RANCOCAS RD,WESTAMPTON,NJ,8060,6092614747
8403400117,AMERICAN MUSEUM OF EARTHS BIBLICAL HISTORY AND RESEARCH INSTITUTE,HISTORY MUSEUM,5 FIELDSTONE DRIVE,LEBANON,NJ,8833,
8403400660,ARMED FORCES HERITAGE HOUSE,NATURAL HISTORY MUSEUM,PO BOX 324,WRIGHTSTOWN,NJ,8562,6099141949
8403400397,ARMY AIR FORCES HISTORICAL ASSOCIATION,HISTORY MUSEUM,69 BEVERLY ROAD,ORADELL,NJ,7649,
8409502756,ART GALLERY,ART MUSEUM,ONE COLLEGE HILL ROAD,NEWTON,NJ,7860,
8403400742,ASBURY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 17,ASBURY,NJ,8802,
8403400513,ASBURY PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,508 4TH AVE,ASBURY PARK,NJ,7712,7328694478
8409502807,ATLANTIC CAPE ART GALLERY,ART MUSEUM,5100 BLACK HORSE PIKE,MAYS LANDING,NJ,8330,6096251111
8409400055,ATLANTIC CITY AFRICAN AMERICAN EXPERIENCE MUSEUM,GENERAL MUSEUM,1431 N ARKANSAS AVE,ATLANTIC CIT,NJ,8401,
8403400638,ATLANTIC CITY BOARDWALK HOLOCAUST MEMORIAL,HISTORIC PRESERVATION,1601 TILTON ROAD,NORTHFIELD,NJ,8225,
8403400275,ATLANTIC CITY COASTAL MUSEUM,GENERAL MUSEUM,421 CARSON AVE,ATLANTIC CITY,NJ,8401,
8403400282,ATLANTIC CITY HISTORICAL MUSEUM,HISTORY MUSEUM,2917 ATLANTIC AVENUE,ATLANTIC CITY,NJ,8401,6093475839
8403400728,ATLANTIC CITY HISTORICAL WATERFRONT,HISTORIC PRESERVATION,800 N NEW HAMPSHIRE AVE,ATLANTIC CITY,NJ,8401,6093482880
8403400734,ATLANTIC COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 301,SOMERS POINT,NJ,8244,6099275218
8403400457,ATLANTIC COUNTY WOMANS HALL OF FAME,GENERAL MUSEUM,PO BOX 1492,ABSECON,NJ,8201,
8403400619,ATLANTIC HIGHLANDS HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 108,ATLANTIC HIGHLANDS,NJ,7716,7322911861
8403400441,AVALON MUSEUM & HISTORICAL SOCIETY,HISTORIC PRESERVATION,215 39TH ST,AVALON,NJ,8202,6099670090
8403400592,AVIATION HALL OF FAME OF NEW JERSEY,GENERAL MUSEUM,400 FRED WEHRAN DR,TETERBORO,NJ,7608,
8403400775,AVON-BY-THE-SEA HISTORICAL SOCIETY,HISTORIC PRESERVATION,227 WOODLAND AVENUE,AVON BY THE SEA,NJ,7717,7327741619
8403400779,BARNEGAT BAY DECOY & BAYMEN'S MUSEUM,GENERAL MUSEUM,PO BOX 52,TUCKERTON,NJ,8087,6092968868
8403400356,BARNEGAT BAY DECOY & BAYMENS MUSEUM,GENERAL MUSEUM,PO BOX 339,MANAHAWKIN,NJ,8050,6092968868
8403400210,BARNEGAT LIGHT HISTORICAL SOCIETY,HISTORIC PRESERVATION,PO BOX 386,BARNEGAT LIGHT,NJ,8006,6094948578
